不要希望时刻阳光遍地；不要担忧总是乌云满天。,0
今天，俄罗斯首次公布文件，证明前苏联内务部人民委员会秘密警察在二战期间屠杀了万千多名波兰军官、知识分子和其他社会名流。,0
四海升平八方来贺盛世天朝。,1
查皖南叛军业已扫除各地搜集残余反动分子除查系被迫胁从应按照自首条例办理俾予自新之机外其证据确凿之叛军主要人员准予会同审讯就地秘密处置后再行呈报。,1
有一种填空题叫完全不会，有一种选择题叫看起来都对，有一种计算题叫边做边流泪，有一种应用题叫做起来崩溃，有一种证明题叫证明你妹，有一种考试范围叫“整本书都要考”，有一种考试重点叫“我讲过的都是重点”。,0
封闭城门任何人没有我的命令不得进出各处张贴安民告示严明军纪如有敢于骚扰百姓者军法处置另外打开官仓救济本城穷苦百姓,0
请记得：如果需要反省，一定不是在梦想上下功夫，徘徊不定，而是要在才华上卧薪尝胆，反思它为什么不能日渐丰满。蓑依,0
我猜想我能听到那些抗议者高声齐唱着，声音刺耳，朝我们愤怒而绝望地喊到。,0
她在金粉世家中饰演的冷清秋给我留下了很深的印象。,0
陈水扁委任律师郑文龙今天下午抵达台北法院递状提出抗告要求解除对陈水扁的羁押禁见。,1
伟大的心胸，应该表现出这样的气概——用笑脸来迎接悲惨的厄运，用百倍的勇气来应付一切的不幸。鲁迅,0
限额交易法案在参议院进展之慢是一个不祥的征兆。,0
很抱歉我们夺门而入。,0
其次，女主人公死亡的结局都为精神崩溃，一改以往的端庄形象而不得善终，使得即便是讽刺的笔触也带有着同情的意味。,1
不可以魔圣堂的祖训上清清楚楚的写着任何人都不可以容留‘牲’如果‘牲’不死则是对魔族的践踏对魔王的不敬也是对整个魔域的侮辱,0
潘越云遭丈夫捉奸在床惨被拍偷情裸照。,0
五天，忙忙碌碌；工作，辛辛苦苦；心情，郁郁闷闷；大脑，恍恍惚惚；只因：思念，清清楚楚；牵挂，丝丝缕缕；想你，真真切切。,0
情真意切痛彻肺腑令人不忍卒读的感觉让人倍感离愁尚兄能否再来一首。,0
他精神抖擞，镇定自若地走上讲台，演讲时抑扬顿挫，充满激情。,1
但那李饮见此冷杉却是另一番光景倒似去岁学校年末晚会时所见的圣诞树一般旧绪郁积然又立于千年之前的朱漆大门之侧不觉尽是恍若隔世之感。,0
湖北省红安县县委书记余学武对加快老区发展矢志不渝并提出打造宜居县城、建设工业新城、发展旅游名城的“三城三区”的发展思路。,1
既然已给予了世人以震撼，既然生命的意义已得到了诠释，也就完成了大自然赋予它的使命。雷也就这样逝去了。当然，我不会忘，相信冥冥之中也有人会和我一样，记得，天际间曾响过那样一声雷。,1
林溪露出了笑容他亦有过喝苦汤汤的时候知道那滋味确实不好受不过他比以前懂事多了知道了灵药的珍贵族人为了给他们炼制灵药付出了很多。（好受造句）,1
老实跟妳说，我们夫妻原先就在陶家做事，只因我脾气不好，被陶老大赶了出来，在这里不死不活的。,0
夫田父野人必欲得其欢心厚赐之可也,1
陆嘉把挎包扔到我怀了,1
当然也不能涉及自己负面的人格特征如不诚实、懒惰、缺乏责任感、不随和等。,1
在踏入市场之初，是投资成功与否的关键时刻，此时一着不慎，极有可能导致满盘皆输。,0
科学有一种精确的、安定的秩序之美，这本来就是神奇的，让我们得以沉静无惧的面对紊乱不堪的世界。唐诺,1
李承训生怕一身带血惹人注目过了关卡便弃了马匹换了血衣好在此刻夜幕降临路上几无行人他便发足狂奔,0
看着杀气腾腾的士兵和云飞扬冰冷的眼神先前的护士打了个寒颤急急巴巴的说道“李……李医……医生在手术室准……准备给病人做手术。,0
在这段时间里，我遇到了许多事，有让我喜笑颜开的，有令人义愤填膺的，有叫人无可奈何的……,0
我爱生活，我叹息一切美好的瞬间的短促。只有文学才能使美好的瞬间与永恒连接起来。,0
老张兴奋得手脚哆嗦的扯着嗓门朝里喊对江家这位四少爷他们这帮老仆人最为喜欢喜欢他的聪明活泼喜欢他的可爱好动要是没有那件事。,1
阴天，站在高处，去触碰那触手可及的灰色。高处的天空，才是完整的天空。教室窗户中的，不过是一个片段。伸直手臂。指尖在那片阴霾上写下心情，你可以感受到，每一笔都在融入那灰白色的背景中。,0
生命是一片照射在冬日的阳光，使贫病交迫的人感到人间的温暖；生命是一泓出现在沙漠里的泉水，使濒临绝境的人重新看到生活的希望；生命是一首飘荡在夜空的歌谣，使孤苦无依的人获得心灵的慰藉。,0
他态度冷静、严肃，灰色头发平平整整地贴在两鬓，他刚才走上楼梯的步伐也是和平日一样从容不迫的。,0
希望是厄运的忠实的姐妹。普希金,0
气象万千风景别致。,1
他乡遇故知洞房花烛夜金榜提名时”是古人谓之的“人生四喜”也是四件大事。,1
东道主南非队在揭幕战与墨西哥队战成比平。,1
双脚踏地吸纳地气然后借助地气激发魔界特有的妖雷魔电助涨出拳者的力量这样的招数在魔族中只有一式那是只有贵为魔王才有资格研究学习的招数。,0
而作品则是艺术家把自己的体验推己及人特殊的传播方式，也许，他想收获的是一种认同，收获这种认同所体现出的更为广博的平静和安详。,1
商业社会弱肉强食，竞争对手之间不只是希望进占敌方的市场地位，更存在着知彼知己、互相制衡的微妙关系。,1
我曾被教导在跌倒的时候要立刻勇敢的爬起来，甚至不要拍去身上的尘。其实跌倒的时候原地停留一会儿，让心神镇定下来也无妨整理一下身心，然后再站起来何妨不是一个好汉。,1
你以如此动人的方式祝贺我的生日，真是考虑周到，慷慨大方，我会十分珍爱这份礼物，以谢你的深情厚意。,1
那时候皇宫的花园里总有常开不败的鲜花我喜欢一个人静静地坐在花厅里看着那些花儿一天天地张开然后一天天地枯萎直至最后的凋落。,0
赏赏秋菊，心情愉悦，其乐融融；插下茱萸，寓意吉祥，寄满牵挂；登高望远，家人安康，遥寄思念；把酒临风，频送祝福，重阳快乐！,1
痛苦和寂寞对年轻人是一剂良药，它们不仅使灵魂更美好，更崇高，还保持了它青春的色泽。大仲马,0
一些投资策略师城，美国可能要经历一段更长时间的消费冬眠期，其结果是更低迷的经济，企业利润也达不到平均水平。,1
赵志敬气得脸色焦黄举掌又劈脸打了下去。,1
阿钜问菲菲：“问你一个问题，有人中大奖了，打一首歌名！”菲菲：“恭喜发财？”阿钜：“不对！再想想！”菲菲：“财神到？”阿钜：“也不对！告诉你吧，是《可惜不是你》！”。,1
挡在回程的路上有一大片巨大的石梁和峡谷，烈阳当头，从石头反射的炽热在灼烧着空气里的一切。,1
文明在生活细节中养成，更加长久；文明在恶劣环境中形成，更加坚毅；文明在惊涛骇浪中磨砺，更加凝固；文明在全民行动中弘扬，更加璀璨。,0
她见人总爱喋喋不休地讲关于她儿子的事。,0
面对这样庞大的一个外片市场，如何消化是一个严峻问题。,0
绅士困惑了他弓着背靠坐在椅子上丧气着脸却欲哭无泪。,0
我一向对他很尊敬，他是一位伟大的教练，但是他的言语已经越俎代庖了，他已经适可而止。,1
你们要用公道天平、道伊法、道罢特,1
初见倾心，再见痴心；煞费苦心，欲得芳心；想得烦心，等得焦心；难道你心，不懂我心；愿以恒心，融化你心。,1
研究学问一定要循序渐进，如果投机取巧，只会落得欲速不达的下场。,1
李元瑶脸色淡淡就象没听到众人的曲意逢迎她自视极高根本不屑和普通弟子说话。,0
他要去南方的主意已经定了但有些琐碎的事情没有处理妥当所以踌躇不前。,1
爷爷是我的超级人物，他很慈祥和常常挂著很大和开心的笑容在脸上。,1
成功挽救了这场濒于失败的交易后,0
比起受骗的人，骗子要痛苦几十倍。因为他要掉进地狱。太宰治,0
祝福就是在你无助的时候鞭策你前进；祝福就是在你伤心的时候为你端去一杯甜甜的红糖水，让你从嘴里甜到心里；祝福就是在你疲劳的时候为你送去一张舒服的床……,1
乡长倡议红白喜事不要铺张浪费。,1
很多时候，人成长的太慢，成熟的太晚，很多事到了无法挽回的地步，我们才意识到当初错的有多离谱，那时候除了懊悔，什么都做不到。阿,0
但或许世界上真的有那么一个人，当你遇到他的时候，你的心就会变得炽热无比，你会觉得，为了他，你可以放弃很多很多曾经的坚持，不顾一切。以嘉馨的性格，她决定让我知道，这就表明，这个苏冽，是她喜欢的人。唐扶摇,1
以重油催化裂化装置生产的重组分油为原料，采用二次脱沥青精制工艺，可制备二元族烃型橡胶增塑剂。,1
晴天时，旭日东升，云蒸霞蔚，莲花似镶金边，显得灿烂辉煌；阴天时，烟浓雾锁，山色空蒙，莲花如浮云海，显得洁净神圣。,1
敞亮洋房暗淡了，洁白窗帘熏黑了。喷云吐雾上瘾了，吸烟变本加利了。哪知健康受损了，肺叶全部变黑了。已经无法弥补了，癌魔无情下手了。世界无烟日：远离香烟毒害，关爱健康生命。,0
这题我不懂，去请教了老师，听她这么一讲，使我茅塞顿开。,1
道出于平和安静，德出于谦和大度，慈出于博爱真诚，善出于感恩包容，福出于满足快乐，喜出于健康成就，友出于平时一点一滴的关爱。,1
大才子奋然攘袂顿足而起断然坚拒“臣妾意态间”的官府“办事员”一职愤然出走开始了他漂泊、辛酸、不俗而又传奇的后半生,0
可小丑却全然没有顾忌他的感受台风依然窜上窜下忽远忽近。,0
我们都是这世间疲于奔命的人，在纵横的阡陌荒凉行走，不知道最终根植于何处，又将回归哪里。曾经的我为了一场婉兮清扬的飞雪，而耽误了一场姹紫嫣红的盛宴，做了唯一一个缺席的人。,0
大多数人过着受变幻莫测的命运所掌控的随遇而安的生活。很多人受迫于其出生的境遇和生活的必需而保持一条笔直且狭窄的生活道路，在这条路上，没有向左转或者向右转的可能。生活的模式就是在这道路上形成的。生活本身逼迫着它们。这样的模式若不像人们自觉努力去创建的那样完满，是没有任何理由的。毛姆,0
库娃贵为当今网坛第一美女自然有沉鱼落雁、羞花闭月之貌尽管库娃的鼻子并非小巧玲珑宽厚而性感的嘴唇却掩盖了“蒜头鼻”的突兀。,0
常乐天已经是涸辙之鲋鼎中之鱼。,1
青年人首先要树雄心，立大志，其次就要决心为国家、人民作一个有用的人才；为此就要选择一个奋斗的目标来努力学习和实践。,1
建党九十载，祖国是船，您是舵。曾经过惊涛骇浪，才有今天的大气磅礴。人民意气风发，祖国生机勃勃，生活美满富足，社会融融和谐，未来满载收获！,0
要改革；要开放；率由旧章；闭关自守；是不符合时代潮流的。,1
良心之声寂静微小，但它传递的距离是人声永远达不到的。,1
委员会认识到，欧洲地区已处在一个关键时刻，无脊髓灰质炎状态岌岌可危。,0
，态度不能这么恶劣。,1
黑暗中偶尔有些伤痕苏醒偶尔也会小声哭泣白天依然那么故作着坚强将所有的梦境整理好贴上标签美好的恐惧的遗憾的未终结的。发现可见的却始终只有自己。,0
结果研究人员发现，在猜测的过程中双方都使用肢体语言的要比单方面使用或者双方都不使用肢体语言的交流更顺畅。,1
我渴望随着命运指引的方向，心平气和地、没有争吵、悔恨、羡慕，笔直走完人生旅途。,0
本发明解决的技术问题是提供一种味道鲜美、营养丰富的大豆酱,1
他好不容易找到了一份安定的工作，希望从此可以结束颠沛流离的生活。,1
有人认为，为游戏洋洋洒洒写个十几万字的背景设定，那这个游戏就是有文化了。,1
人遇到想不开的事有可能会往河边跑，假如你所生活的城市有这样一条河。河水是公平沉静的，河水从来也不把人分成三六九等。河水能够清洗你的眼，淘刷你的心。,1
我们总是手足无措地站在这些东西面前。每当我们做点儿什么事情，它们就出现在那里。我们永远也不会知道，我们做的事什么时候会在哪里把我们分开。只是这就已经让我们变得可以忍受了。只有当我们比折磨着我们的东西更无助的时候，我们才是可以被忍受的。赫塔·米勒,0
那么，要是你以茱莉的身端在梦里徜徉，那是不是在打如意算盘呢？,1
现在是生意萧条的季节咱们不久就要停业了,0
刘奇坐在陈嫣顔的旁边而商静紧挨着陈嫣顔商静这一低头说话那丰满的雪白在她的挤压之下从领口中喷薄欲出让刘奇看个通透喷薄。,1
父老,1
只有对人真诚又尊重时，才能赢得他人的尊敬。如果我们能做到以上几点，我相信受人欢迎是指日可待的事。,1
诸如此类的事日积月累，加上我的个人阅历搜狐星座支持了我逐渐成形的价值观。,1
张渝热爱书法艺术,1
当下提起一条杆棒望着安住劈头劈脸打将过来早把他头儿打破了鲜血进流。,1
金书波说“最美通信人”是通信行业践行社会主义核心价值观的引领者是弘扬通信行业“正能量”的布道者是唱响通信行业“好声音”的领唱者。,1
看见自己的男友当面跟别人调情，她恼羞成怒地拿起水杯往两人泼去。,0
陈子昂缓缓抽出长剑用手指拭抹眼神里杀气腾腾脸容却出奇地平静。,0
不能搞平均主义，平均主义惩罚表现好的，鼓励表现差的，得来的只是一支坏的职工队伍。,1
我在拍皮球，多多瞄准时机，迅速扑过来，一口咬住，把我的皮球抢走，叼回它的窝里，用爪子紧紧按住，生怕我来夺走。,0
该冰淇淋让人沉醉于浓郁的奶香和点点椰肉间。,1
我的父亲就像一匹狼，他把我置身于无垠的沙漠中，任我风吹雨打，但他却总在黑暗中注视着我，不让我迷失前进的方向。,1
我们可以利用微笑来道歉打招呼求助和搭话,0
哼你怎么不说是他太过胆小我看他是仓皇无措之下才会选择闭关的?,0
这张网交纵错杂就算他叶立人舍得抛弃可是这张网如果反弹即使以他叶家的底蕴也会落个粉身碎骨的下场。,0
一个戴劳力士表面色苍白的秃头佬几乎总是比穿汉堡店制服的英俊小伙更受青睐,1
娄阳漫不经心的扫视了一下目光登时凝住了上面是力透纸背的行楷写着九阳神功引子。,0
当人们把健忘的、淹得半死的教授从湖里拉上来时，他气急败坏地说道：“我真健忘，我刚刚才想起我会游泳！”。,0
老人受尊敬，是人类精神最美好的一种特权。,1
不持定元首、全身既然靠著他筋节得以相助联络、就因神大得长进。,1
该放弃的就放弃吧，有时执着是一种伤害，放弃也许是一种解脱。曾经这样想过，也这样做了。可是，你却依然固执的在我心里占据着重要位置。这时我才明白，爱你容易，放弃你真的好难，好难！,0
要学会接受那些无法改变的事实，不失望，也不生气。,0
这个血淋淋的故事一直作为轻色重义的美谈代代传扬谁会想到那个小妾临死时的凄惶与恐惧她会不会想如果没有遇见你赵胜我现在还活得很好。,0
他乡遇故知洞房花烛夜金榜提名时乃人生四大喜事。,1
年月下旬著名歌星、影视明星谢雨欣被逃犯沈俊林“包养”的新闻铺天盖地昨日做客一个访谈节目披露了其鲜为人知的心路历程。,0
在揭幕式会议中我曾说过，这些发展中国家中，保险业的成长主要还是得靠着他们自身的努力。,1
有许多情感用言语表达出来是那样的别扭、空洞、浅薄，甚至是那样不合时宜，只能将炽热的柔情放飞在文字里摇曳，让那勃勃的人生豪气、潋滟的月色星光、缠绵的浓情软语，在这素笺上凝墨而生香。,1
你好，端午节到，为了答谢你对我的支持，我要送你一个身材丰满，肌肤嫩白，人见人爱的，散发着诱人体香的，你别想歪哦，我说的是粽子！，祝幸福平安！,1
岸边，随风飘摆的垂柳悄然而立，像是几位对着湖镜梳妆打扮的窈窕淑女，却又像是几位眺望远方的婷婷玉女。,1
工作没有计划，往往弄得大家疲于奔命，收效也不大。,1
不苟一丝不苟。,1
金飞站起身看了下在做的十几个人,1
眼下美国的军队在外浴血奋战，国内恐怖分子粉墨登场，同时还面临着崛起的中国；在这个时候没有哪个保守党人冲动到盘算国防开支的地步。,0
我呢，也只好把要说的话深深地埋在心底。这使我这颗痛苦得几乎要流血的心更加压抑和沉痛。,0
愚公移山大乐队的欢乐会议。欢迎更多的音乐人到这里的舞台上，撞出更多的火花！,1
他开始沿着生命的长河像哲学家和流浪汉那样慢慢腾腾地逐步行走，把富有生命力的动作变本加厉地变成维持生命的简单本能，变成一种只注意不受欺骗，而不去抓住真理的意识行为，这就是世俗的清静无为，温和的冷漠和专注的漫不经心。胡利奥·科塔萨尔,1
这条短信由月老亲自指导，红娘前期策划，丘比特后期剪辑而成，在七夕到来之际，凡收到此短信者，邂逅爱情；保存者，收获爱情转发者得到真情。,1
希特勒在第二次世界大战时，对犹太人进行了史无前例的屠杀行动。,0
武警官兵在抗洪第一线个个骁勇善战，不甘示弱。,0
为此，本文对紧急情况追溯征税规则制定的目的以及各项条件应达到的标准和追溯征税的具体操作问题进行探讨，以为引玉之砖。,0
李贵妃接过这本用缸连纸刷印的书卷只见暗蓝色道林纸的封面书签上赫然写了两个魏碑体的大字女诫。,0
他原本以为事情可圆满解决，谁知平地风波，又滋生出许多事端来，真是一波未平，一波又起。,1
我笃信“两情若是久长时又岂在朝朝暮暮”。,1
半个多月前宜宾籍包工头何升平和工人们从湖南怀化辰溪县一砖厂撤走时一名在砖厂干活的聋哑人突然向他们求助央求何升平将他带离砖厂。,1
离开德格，正是中午，天色依旧阴沉。我回头张望着德格，山谷里，它宁静如处子，又如苍翠之中一朵绛红色的花朵盛开。这时候山顶祥云密布，一阵鼓声，破空而来。,1
：我太难受了。我没能获得那个升职。,0
另一方面凌蕾等人则是被苍族翼王给死死缠住风之锁链、凝风锤等攻击不断释放那三名灵级强者在一瞬间内就被压得死死的而凌蕾也是被弄得狼狈不堪。,0
我爱我爱己日，短信祝福在此时，爱友爱家先爱己，心情舒畅爱身体，凡事看淡随它去，保持开朗好脾气，愿你万事都顺利，爱己日里永甜蜜。,1
检查建筑工和完毕之后，那些受到贿赂的委员们兴高采烈地在午餐中大吃大喝，那简直像追悼他们已经丧失了的名誉的会餐。契诃夫,1
他不听劝告，终于受到法律制裁，活该如此！,0
金秋十月，国旗招展，举国同庆。今天全国各族人民满怀喜悦，迎来了中华人民共和国岁生日；大江南北的中华儿女都在尽情高歌，为古老而年轻的祖国深深祝福！,1
当一个社会不断地强迫接受控制与服从那么它亦失去了人性。,1
我不同意最近他那个将会有严重不景气的臆测。,0
曾是“平民主义”积极倡导者的德富苏峰在自传中说三国干涉还辽事件使他确信“原来只要有了足够的力量任何正义、公道都半文不值。,1
你们这些人惟恐天下不乱整天搬嘴弄舌真是无聊透顶。,0
以相场模型为基础，采用宏微观耦合方法和界面捕获液态方法对铝合金枝晶生长进行模拟计算。,1
安详宁静的千年松崖古村，直到年月日才被惊醒，当晚，村里召开了动员会。,1
凌东舞知道今夜她是在劫难逃了伊稚阔已经尽了他平生最大的柔情对她好也极尽了耐性克制着欲望一切都在这个晚上。,0
没有谁一搭眼就爱上别人，顶多互相看着顺眼，但是这一见却有可能产生别的东西，而这些东西慢慢的变化起来，最后会变成什么样子，不会有人知道。,1
眼饧耳热之际力比多与酒力一同提升酒能成欢酒能忘忧酒能壮胆真让人担心美女敬酒员的处境。,1
老师的火眼金睛一眼就可以穿透我们做贼心虚的心，所以实际告诉我们，做贼没有好下场。,0
看着狄芳菲的身影越来越远我开始不争气地对狄芳菲羡慕妒忌恨起来。,1
一片清光飞散瑞彩祥云环绕之下人影飘渺一道清挺身形落入众人面前。,1
忧郁静静地沉埋在我的心底，正如黄昏落在寂静的林中。泰戈尔,1
费时造句,0
惟有德行才是真实的善，导师不只应该进行劝导谈论它，而且应该利用教育的工作与技巧，把它供给心理，把它固定到心田里面，在青年人对它发生真正的爱好，把它的力量、荣誉和快乐放在德行上面以前不要停止。,1
黑衣人虽然没有落败的迹象但是一直在逃跑身影在星罗棋布的房屋中间穿行极可能的避开两个白衣人的攻击。,0
也许是误认为这灰暗的凄冷的天空为夜色的来袭，或是也预感到风雨的将至，遂过早地飞回它们温暖的木舍。,0
住在城里，出门不带钱，真是寸步难行。,0
要过春节了岁的夏亚雯趴在窗台上看着窗外的璀璨烟花,0
一声响亮的劈脸传来惊得所有实习生都不忍直视。,1
进退无路的时候在不远的一个地方一个人的内心正在急剧的斗争中。,0
勇而无谋岂能胜出尔等要切记了,0
人生原本就是一遭孤苦的旅途人的存在本是一种旋生旋灭的偶然。,0
现在是成败最关键的时候了，必须相当关注，不然将一着不慎，满盘皆输。,0
加之现下卫府中尽是一些专会拍马逢迎以民苦为乐的败类民间深以为苦久矣。,0
他的为人光风霁月，受到大家的推崇。,1
桃桃接茬说“妖精就不兴长的漂亮?”。,0
教师一字一句温馨和智慧的话语，能让学生感受到来自于教师的关爱重视指导和欣赏，这是教师职业所独具的人性感召力。这是教师职业的大爱带来的人性美！,1
累累的创伤，就是生命给你的最好的东西，因为在每个创伤上在都标示着前进的一步。,1
据吴佩慈闺中密友透露重新拉起这对旧侣红线的是让吴佩慈最挂念的病危爱犬“汉斯”纪晓波每天关心汉斯病情再度打动芳心。,1
美国的小企业管理局及其咨询办公室与联邦的许多强势机构一样由国会通过立法来建立，并不隶属于某个行政部门，具有高度的独立性和权威性，从而使其能够在促进和保护小企业发展中开展卓有成效的工作。,1
从宾馆最初的布局与设计到后期的布置与装饰，所有的设施都以独到的构思与简洁明快的手笔匠心独具。,1
伙计一不留神把咖啡泼在西装少年的身上少年即刻声色俱厉地斥责他一番。,0
浮子室通气孔的效用是补偿空气滤清器阻塞的影响,0
海艺婚礼推出多样惠赠婚博会专享原套系基础上折优惠价值元化妆品一套婚礼当天新娘敬酒服及伴娘服装免费使用。,1
在我的记忆里，冬天，天气阴沉，满天都是厚厚的，暗黄色的浊云。柳树脱去留在身上的残叶，剩下了灰色干枯的枝干，就如一条条肆虐的鞭子，在风的指挥下四处乱舞。,0
爱国守法，诚实守信。珍惜生态，绿色相伴。扶贫济困，见义勇为。尊老敬长，传承孝德。仁慈博爱，心存善念。甘于奉献，乐于助人。诵传经典，弘扬正气。,1
说谎话的人所得到的，就只即使觉说直话也没有人相信。伊索,1
这一连串破获的间谍案是韩国血淋淋的妄想症的结果。,0
耳聪目明看上去比实际年龄要年轻得多。,1
我和伙伴们一起玩游戏，名叫：猫抓老鼠，我们派一个人去引开猫，结果猫只守着他旁边的卡片，没发现我们把他后面的卡片拿走了，真是顾此失彼！,0
所以你要避免那些具有恼怒、沮丧含义的举动。例如：用手指击打、抱臂、翻眼。,0
毫无悔改之意若不重惩置我项家族规何地,0
清新的空气一尘不染的马路幽静美好的环境使人心旷神怡。,1
你用人民币去欧洲旅行你将寸步难行。,0
防卫性的咆哮可以用于聚集狼群，驱逐外来者，保卫它们领地和猎物。,0
坠毁的航班残骸昨天时左右北京时间被法国幻影战机在马里北部一处荒无人烟的沙漠地带发现该地点位于马里北部重镇基达尔和加奥之间。,0
女大学生日记小广告“包围”大学校园暴露出某些利欲薰心的人正把魔爪伸向社会生活的更深领域。,0
路过此处的黄老伯颇气愤地说下雨走在七拱八翘的地砖上会被污泥水溅一身。,0
路面或隧道塞车总令人心烦，若有要事在身，偏偏再遇上交通意外，迟到可能断送生意，或叫密友大动肝火，全属兹事体大。,0
八百里洞庭烟波浩渺,1
溃散性决定了成型材料被清除和被破坏的速度,0
据报道月日凌晨约点郑先生行经台北市承德路与民权西路路口时一只柴犬突然坐上的他的摩托车不走让他有点傻眼。,0
但笑容之下是她的铮铮铁骨，笑容之下隐藏的是终其一生都汹涌澎湃的憎恨和后悔。,0
打一遍军体拳又做些军队的锻炼动作气息顺畅后精神就开始旺盛起来。,1
浪花永不凋萎的秘诀：永远追求不安闲的生活。,0
柯林斯再次说，还有另外一个例子是“在弱势群体中进行医学研究，这在某钟程度上是应受谴责的。”然而柯林斯赞扬了里维尔比，说她“这里做了一件好事，揭露了一项研究从前不为人知的一些方面。,0
更严格的定级制度使那些血淋淋的电影在经济上不太合算,0
强求一律舞步呆板、缺乏活力不求统一,0
一旦发生战争，就免不了生灵涂炭，为政者岂可不慎？,0
漆黑的天空，漆黑的两岸，漆黑的河水，暴雨不分丝缕，像整块幕布沉重地覆盖下来。雨水泼在脸上，使人喘不出气。,0
